gene	utrprism_percentile	sequence_only_percentile	full_model_zero_coverage_percentile	miranda_score_max_percentile	targetscan_score_percentile	mirdb_score_percentile	wt_expression	ko_expression	rna_derepression	wt_exon	ko_exon	wt_intron	ko_intron	stability_derepression	protein_derepression	protein_change_fdr	published_stabilized_target	ago_3utr_motif	ago_3utr_ko_depleted	ago_3utr_canonical	ago_3utr_direct
Idnk	0.6901408450704225	0.7887323943661971	0.647887323943662	0.2112676056338028													0	0	0	0	0
Ifih1	0.9104477611940298	0.6268656716417911	0.945273631840796	0.2412935323383084			643.0386262019922	646.5264762514922	0.0077919668039618	650.4179143695425	641.3807758820063	164.38542667673218	148.03658613900973	0.1300109042110769	0.122087847845485	0.54730028168266	0	0	0	0	0
Ifnlr1	0.6619718309859155	0.2535211267605634	0.2112676056338028	0.2464788732394366													0	0	0	0	0
Igbp1	0.7910447761194029	0.9601990049751244	0.6517412935323383	0.8656716417910447			1822.9903421565657	1815.7385216405555	-0.0057472993587419	1844.47914656159	1801.885130758176	276.6844876492963	290.05784294050267	-0.1015472635757207	-0.0255760523281461	0.874132549700636	0	0	0	0	0
Il17d	0.0646766169154228	0.3781094527363184	0.1044776119402985	0.2412935323383084			1.3977293197853868	2.0471348652382684	0.3457845529004916	1.40765478727405	2.030589308021097	3.8650032830402	4.6168701799918415	0.124644125941106			0	0	0	0	0
Irx1	0.8113207547169812	0.9245283018867924	0.9150943396226416	0.6556603773584906			0.9834599303435528	0.0	-0.988019252598615								0	0	0	0	0
Itprid1	0.0049751243781094	0.5024875621890548	0.0199004975124378	0.7761194029850746													0	0	0	0	0
Kank2	0.736318407960199	0.3034825870646766	0.5422885572139303	0.4054726368159204			527.4896694138239	571.4611517973118	0.1153025217722112	532.3658534047551	566.5306092718552	97.11121645151177	110.33914643466952	-0.0928982028283172	0.017730345581257	0.925909216325312	0	0	0	0	0
Kcnk9	0.1144278606965174	0.0099502487562189	0.2437810945273631	0.900497512437811			0.0	0.0	0.0								0	0	0	0	0
Kif1c	0.2641509433962264	0.1509433962264151	0.2641509433962264	0.6556603773584906			992.0383657143958	1107.6884176233712	0.1589326098965298	1001.406583434156	1098.5106897860094	134.45305815882514	114.29397006084253	0.3658697405066901	0.117326896182826	0.249282915598724	0	0	0	0	0
Kirrel1	0.373134328358209	0.044776119402985	0.0746268656716417	0.6840796019900498													0	0	0	0	0
Ksr2	0.0188679245283018	0.0094339622641509	0.0188679245283018	0.5330188679245284			3.733318066328558	5.72048023885003	0.5057124596578132	3.772233702890657	5.674117530083385	12.210847841663025	6.997832089203453	1.2079545573494634			0	0	0	0	0
Lama2	0.9950248756218906	1.0	0.835820895522388	0.5895522388059702			7.958366097828893	4.895991408679302	-0.6035012032006456	8.04600277934185	4.854968681175317	10.989667837567325	6.274091961762885	0.0933336350885432			0	0	0	0	0
Lgi1	0.0597014925373134	0.1791044776119403	0.1990049751243781	0.7412935323383084			0.6760644080998093	0.0	-0.7450775902429733	0.6807540842477677	0.0	0.7859693240672044	0.0	0.0875986455061677			0	0	0	0	0
Lhx6	0.6019900497512438	0.0348258706467661	0.3681592039800995	0.2412935323383084			18.129259862885245	14.47662169572208	-0.3056904668264472	18.313486522114232	14.346082656342496	22.95341967209796	4.773651307261031	1.7209375529124653			0	0	0	0	0
Lratd2	0.1698113207547169	0.3962264150943396	0.2169811320754717	0.8867924528301887													0	0	0	0	0
Lrrc15	0.1267605633802817	0.2957746478873239	0.1267605633802817	0.8873239436619719			4.094150522171347	3.1781918453364466	-0.2859628525232518	4.135684054403797	3.1499008877914694	0.3929846620336022	0.0	0.1706998025825101			0	0	0	0	0
Lsmem1	0.7169811320754716	0.9433962264150944	0.8867924528301887	0.5801886792452831													0	0	0	0	0
Lss	0.4245283018867924	0.1698113207547169	0.5	0.9905660377358492			3113.0675916733508	3619.0687524677073	0.2172168384414041	3142.9312798630963	3588.617100441389	250.06510717761844	276.04882902100985	0.0491815471033874	0.0694336063397814	0.572668783993648	0	0	0	0	0
Macir	0.36318407960199	0.1741293532338308	0.4477611940298507	0.5895522388059702													0	0	0	0	0
Map7d1	0.2786069651741293	0.3283582089552239	0.2885572139303483	0.5522388059701493													0	0	0	0	0
Mapk8ip2	0.208955223880597	0.472636815920398	0.3333333333333333	0.4925373134328358			2.1818909854212998	0.8301806181627195	-0.7978983751796714								0	0	0	0	0
Mapkbp1	0.4084507042253521	0.2816901408450704	0.3661971830985915	0.2957746478873239			260.0060226722239	406.9503380751583	0.6443104389487142	263.01261236687526	403.8400459769057	38.67202766591594	64.37525842860089	-0.1038774535854054	-0.0016298592727253	0.997940235075288	0	0	0	0	0
Mapre1	0.4427860696517413	0.1194029850746268	0.2736318407960199	0.7985074626865671			9024.698917843518	10639.324220828166	0.2374315532205846	9129.342445978362	10558.204556225784	863.5957334614471	885.5887065488292	0.1735210129239354	0.0867561893386583	0.782489222262961	0	0	0	0	0
Marchf6	0.8109452736318408	0.2039800995024875	0.154228855721393	0.4054726368159204													0	0	0	0	0
Mc5r	0.7735849056603774	0.6981132075471698	0.7358490566037735	0.0613207547169811			15.5846039930362	17.871052892685988	0.18633035511652	15.751983350847963	17.733320031797735	0.0	0.6036695314011445	-0.5201021840756954			0	0	0	0	0
Me2	0.3018867924528302	0.320754716981132	0.6981132075471698	0.6084905660377359			3260.215402997636	4125.735558443476	0.3395912591719343	3298.180799679897	4094.4165250245296	437.21878001056416	517.3354053753511	0.0696677182415692	0.116368766419649	0.116391820880593	0	0	0	0	0
Meak7	0.154228855721393	0.2885572139303483	0.208955223880597	0.1169154228855721													0	0	0	0	0
Megf8	0.1981132075471698	0.1981132075471698	0.4245283018867924	0.1462264150943396			334.8362587360179	369.8251101396396	0.1429809382629898	338.5320117817078	367.0538487757246	58.70983583770961	60.65515937170975	0.0701162329159802			0	0	0	0	0
Meox2	0.8679245283018868	0.8962264150943396	0.9716981132075472	0.5330188679245284			0.9834599303435528	0.0	-0.988019252598615	1.003070747121071	0.0	1.1121049017336782	0.469449138563729	-0.478807310834375			0	0	0	0	0
Mfap5	0.0704225352112676	0.0140845070422535	0.1408450704225352	0.8873239436619719			0.0	0.2920784563987182	0.3696936746919141								0	0	0	0	0
Mmgt1	0.7711442786069652	0.6019900497512438	0.3432835820895522	0.1169154228855721			1684.5912374854136	1837.962625550913	0.1256374397418187	1703.8671949313295	1823.921956402897	167.76599085502815	155.49733910316257	0.2070614855692476	-0.122148353855267	0.916326094964996	0	0	0	0	0
Mn1	0.3396226415094339	0.3018867924528302	0.1792452830188679	0.4056603773584906			58.22359231292141	69.79182998692478	0.2574108675307019	58.734839740182935	69.21061179699466	16.695389369494766	17.324257538746984	0.182735247778174			0	0	0	0	0
Mob4	0.7605633802816901	0.7746478873239436	0.4647887323943662	0.971830985915493	1.0	1.0	1618.6809131393811	1851.712559413241	0.1939294491176419	1636.8239291337163	1837.3077351362213	539.2544333221074	622.0784659878861	-0.039176826859407	0.167917315867407	0.205554342287689	0	0	0	0	0
Mocs3	0.7264150943396226	0.8867924528301887	0.3113207547169811	0.0613207547169811			146.5244460517238	203.2267019215581	0.4692174647535898						0.206273946511582	0.203942529953035	0	1	1	1	1
Morc4	0.7114427860696517	0.965174129353234	0.3134328358208955	0.6268656716417911			1557.3393264738827	1856.5183420277544	0.2533670440178947	1570.933107879334	1839.734637213019	170.58399069143772	187.415357726793	0.0927402219615579	-0.055016225164619	0.818222348575488	0	0	0	0	0
Moxd1	0.4507042253521127	0.8732394366197183	0.7605633802816901	0.8380281690140845			1.4751898955153289	0.595540488781418	-0.6334939931638208	1.5046061206816062	0.5906126296505206	0.3595601198500379	0.0	-0.2118612600717135			0	0	0	0	0
Mprip	0.1320754716981132	0.0849056603773584	0.1509433962264151	0.330188679245283			4044.048378424983	3994.016274262861	-0.0179555770778318	4090.700806300294	3964.038100493328	982.225362877858	944.4188925541752	0.0112025095656877	0.0831639955253592	0.243981623875707	0	0	0	0	0
Mpst	0.9154228855721394	0.8308457711442786	0.9601990049751244	0.7761194029850746			4744.616216298146	4594.617260400214	-0.0463367826282432	4797.347856737357	4559.347044379667	760.9216738280423	684.4639967116431	0.0791676717127164	0.0120078352664236	0.967997802888754	0	0	0	0	0
Mrps16	0.6368159203980099	0.6069651741293532	0.3980099502487562	0.6840796019900498			973.0990856722456	1058.050747453868	0.1206312855690014	984.3129581484832	1049.9289519910942	121.40415918592664	143.77379418574688	-0.1491366968344495	-0.0713627673510775	0.692431874784535	0	0	0	0	0
Ms4a1	0.5471698113207547	0.8018867924528302	0.7264150943396226	1.0			4.815815433856924	1.737981044863578	-1.0868690269459138	4.8625847574300805	1.722603601308365	0.7191202397000759	0.5365593349824368	-0.9445829517029152			0	0	0	0	0
Msl2	0.8407960199004975	0.8557213930348259	0.8407960199004975	0.4054726368159204			4435.532766723336	3723.36633303855	-0.2524376387341847	4486.775091706836	3695.2258308354153	251.6543898939836	197.334672503279	0.0692808670064906	-0.0224563125084676	0.978036033991261	0	0	1	0	0
Mtcl3	0.0696517412935323	0.1840796019900497	0.0149253731343283	0.2412935323383084													0	0	0	0	0
Naaladl2	0.4811320754716981	0.6132075471698113	0.6320754716981132	0.4669811320754717													0	0	0	0	0
Nanp	0.5283018867924528	0.0377358490566037	0.5849056603773585	0.5330188679245284			960.6723158308964	754.43862162873	-0.3482308447828082	971.952304029248	748.6851792790516	857.0569751659626	772.1590914105753	-0.225776060698756	-0.261316643441138	0.052990978709213	0	0	0	0	0
Napb	0.6318407960199005	0.208955223880597	0.6616915422885572	0.5522388059701493			34.342395331850526	44.74507591428966	0.3722166354553041	34.70544510285828	44.373987092406765	29.401501246813392	19.93719947291305	0.8837954186382068	-0.110028875394263	0.677974913210332	0	0	0	0	0
Ndc1	0.7464788732394366	0.5352112676056338	0.7464788732394366	0.1619718309859155													0	0	0	0	0
Nedd4	0.8207547169811321	0.5566037735849056	0.5660377358490566	0.4056603773584906			22675.167242241205	26231.021408809556	0.2101521697390853	22931.061271212315	26026.94748426385	2095.4034428935884	2173.1130894432645	0.130184906488003	0.0801796197803538	0.326255581298045	0	0	0	0	0
Nell1	0.1741293532338308	0.6666666666666666	0.4875621890547263	0.0273631840796019			0.8297621692216811	0.0	-0.871656140540729	0.8419124156844194	0.0	1.8764597800356084	3.5157741527982096	-1.5318834983581953			0	0	0	0	0
Nfat5	0.9577464788732394	0.9154929577464788	0.9295774647887324	0.3380281690140845			2126.53337282939	2399.1833457051684	0.173962852498049	2150.8246187788973	2380.5764935570355	240.6748022315992	271.899224790869	-0.0289448461902461	0.387674628602397	0.0064531732231659	0	1	0	0	0
Nipal3	0.3773584905660377	0.4339622641509434	0.4150943396226415	0.1226415094339622			1522.047796756633	1831.0781085191427	0.266519794733764	1539.854343154699	1816.739994619352	447.1926203369901	639.4688665948001	-0.276594183827853	0.0453378411947658	0.874132549700636	0	0	0	0	0
Nmbr	0.8732394366197183	1.0	0.971830985915493	0.6408450704225352			2.5427234412640884	3.404034069181008	0.3139667820145518	2.566870935693096	3.379920386955707	72.91963630748242	105.1623667808134	-0.2259972434708437			0	0	0	0	0
Nopchap1	0.1094527363184079	0.1094527363184079	0.2288557213930348	0.3532338308457711													0	0	0	0	0
Noto	0.660377358490566	0.9150943396226416	0.9056603773584906	0.1981132075471698			0.0	0.0	0.0	0.0	0.0	0.0	0.6036695314011445	-0.6813768758770287			0	0	0	0	0
Npat	0.8855721393034826	0.681592039800995	0.8208955223880597	0.1169154228855721			3128.1926741991083	3118.295541564792	-0.0045702434311368	3164.986868253923	3094.620472728985	543.4950249935392	575.8710260510029	-0.1157566027234276	-0.0064015207481885	0.974885026430622	0	0	0	0	0
Nsun6	0.965174129353234	0.8159203980099502	0.9303482587064676	0.9875621890547264			324.75250643480734	348.25540764299484	0.1005061742043567	328.4765253403351	345.6473907204374	110.88234808304529	116.30042545342224	0.0050674129845064	-0.0078576049026964	0.974885026430622	0	0	0	0	0
Nuak1	0.1415094339622641	0.2075471698113207	0.1226415094339622	0.1462264150943396			36.66495268519905	42.863238828333785	0.2197896264389512	37.03657001452012	42.52080985977635	10.110220615689448	6.21239838814116	0.817654718719252			0	0	0	0	0
Nudt16	0.3482587064676617	0.4029850746268656	0.3383084577114428	0.2412935323383084			184.4145136461544	192.37587466423028	0.060653639318923	186.4646432145016	190.89638185588444	3.752919560071217	1.4224972124891788	1.0060279682512752	-0.066970467473966	0.665277344839616	0	0	0	0	0
Nup155	0.7183098591549296	0.5915492957746479	0.1549295774647887	0.5704225352112676		0.1176470588235294	5474.399649077185	5710.875852162943	0.0610003518990543	5539.620122950118	5667.720205567514	1086.7440469247954	1022.5744318939364	0.1206987125515604	0.0028767764129084	0.987767712428345	0	0	0	0	0
Nvl	0.2985074626865671	0.1144278606965174	0.0696517412935323	0.2412935323383084			3163.402595292668	2889.0858500950867	-0.1308208116006392	3200.71583590885	2867.3920853940704	631.9894225686521	637.641930787723	-0.1714289129143638	-0.0961261080290199	0.491760248575561	0	0	0	0	0
Or10ag54	0.3383084577114428	0.3233830845771144	0.6865671641791045	0.7412935323383084													0	0	0	0	0
Or10g6	0.2437810945273631	0.3830845771144278	0.5621890547263682	0.2412935323383084													0	0	0	0	0
Or11m3	0.2189054726368159	0.3681592039800995	0.5074626865671642	0.4054726368159204													0	0	0	0	0
Or12d15	0.352112676056338	0.676056338028169	0.8028169014084507	0.3380281690140845													0	0	0	0	0
Or14a260	0.1971830985915492	0.6619718309859155	0.6197183098591549	1.0													0	0	0	0	0
Or1e1	0.7313432835820896	0.9054726368159204	0.9353233830845772	0.4054726368159204													0	0	0	0	0
Or1j15	0.2736318407960199	0.263681592039801	0.4577114427860697	0.2412935323383084													0	0	0	0	0
Or1l4	0.3034825870646766	0.4825870646766169	0.5970149253731343	0.2412935323383084													0	0	0	0	0
Or1n2	0.0348258706467661	0.2338308457711442	0.0945273631840796	0.2412935323383084													0	0	0	0	0
Or1r1	0.099502487562189	0.5124378109452736	0.3034825870646766	0.2412935323383084													0	0	0	0	0
Or2ak5	0.4875621890547263	0.6169154228855721	0.7810945273631841	0.8507462686567164													0	0	0	0	0
Or2d2	0.5174129353233831	0.746268656716418	0.7860696517412935	0.2412935323383084													0	0	0	0	0
Or2h1	0.5188679245283019	0.839622641509434	0.8490566037735849	0.2594339622641509													0	0	0	0	0
Or4a74	0.1840796019900497	0.6766169154228856	0.4925373134328358	0.2412935323383084													0	0	0	0	0
Or4b1	0.4339622641509434	0.5471698113207547	0.7924528301886793	0.7547169811320755													0	0	0	0	0
Or4c10	0.4129353233830846	0.5870646766169154	0.7512437810945274	0.4054726368159204													0	0	0	0	0
Or4c104	0.7761194029850746	0.8855721393034826	0.965174129353234	0.4054726368159204													0	0	0	0	0
Or4c115	0.3283582089552239	0.8059701492537313	0.6417910447761194	0.2412935323383084													0	0	0	0	0
Or4c119	0.6766169154228856	0.9701492537313432	0.9154228855721394	0.8656716417910447													0	0	0	0	0
Or4c29	0.2338308457711442	0.6417910447761194	0.5522388059701493	0.835820895522388													0	0	0	0	0
Or4q3	0.4228855721393035	0.7263681592039801	0.7562189054726368	0.2412935323383084													0	0	0	0	0
Or4s2	0.4925373134328358	0.527363184079602	0.746268656716418	0.2412935323383084													0	0	0	0	0
Or4x11	0.3880597014925373	0.3184079601990049	0.736318407960199	0.2412935323383084													0	0	0	0	0
Or51s1	0.308457711442786	0.4626865671641791	0.6019900497512438	0.2412935323383084													0	0	0	0	0
Or52d1	0.5422885572139303	0.5074626865671642	0.8258706467661692	0.9776119402985076													0	0	0	0	0
Or52e4	0.6567164179104478	0.9154228855721394	0.8955223880597015	0.0696517412935323													0	0	0	0	0
Or52p1	0.0746268656716417	0.6517412935323383	0.2139303482587064	0.4925373134328358													0	0	0	0	0
Or5ac22	0.3184079601990049	0.3582089552238806	0.6268656716417911	0.2412935323383084													0	0	0	0	0
Or5k15	0.9014084507042254	0.971830985915493	1.0	0.9859154929577464													0	0	0	0	0
Or5m11	0.3781094527363184	0.7711442786069652	0.7313432835820896	0.2412935323383084													0	0	0	0	0
Or5p56	0.0248756218905472	0.8258706467661692	0.0348258706467661	0.4925373134328358													0	0	0	0	0
Or6c65	0.0199004975124378	0.7761194029850746	0.0597014925373134	0.6616915422885572													0	0	0	0	0
Or6c7	0.3980099502487562	0.8407960199004975	0.7412935323383084	0.2412935323383084													0	0	0	0	0
Or6c8	0.1990049751243781	0.3134328358208955	0.4278606965174129	0.2412935323383084													0	0	0	0	0
Or7g23	0.417910447761194	0.3432835820895522	0.6567164179104478	0.2412935323383084													0	0	0	0	0
Or8b12i	0.1690140845070422	0.7183098591549296	0.5774647887323944	0.2464788732394366													0	0	0	0	0
Or8b48	0.5124378109452736	0.7164179104477612	0.7910447761194029	0.5223880597014925													0	0	0	0	0
Or8k32	0.4225352112676056	0.9577464788732394	0.8169014084507042	0.5704225352112676													0	0	0	0	0
Or8k41	0.8450704225352113	0.9859154929577464	0.9859154929577464	0.7816901408450704													0	0	0	0	0
Or9k7	0.1393034825870646	0.4975124378109453	0.3830845771144278	0.7412935323383084													0	0	0	0	0
Pabpc4l	0.6338028169014085	0.6056338028169014	0.7183098591549296	0.7816901408450704			21.57920604910096	19.66647226456698	-0.1277026137003139	21.819221206899304	19.51001433678634	0.3821774391509652	0.0	0.3130217811015418	-0.122316576748707	0.157459611970067	0	0	0	0	0
Pappa2	0.1549295774647887	0.1690140845070422	0.4225352112676056	0.5704225352112676	0.0909090909090909	0.4705882352941176	1.0596971157354824	1.153824132066141	0.0644682525181161	1.0672777451501665	1.1446703635453164	0.7643548783019304	0.0	0.8721644602600969			0	0	0	0	0
Paqr4	0.1132075471698113	0.0471698113207547	0.0471698113207547	0.6933962264150944			229.44997470388333	203.47209956652816	-0.1725496099745387	232.0661363479324	201.8249472080718	2.9217155974021574	3.6496723092684	-0.4461484176561296			0	0	0	0	0
Parg	0.8656716417910447	0.6467661691542289	0.1840796019900497	0.7089552238805971			1594.642774126698	2431.484883010624	0.6082931360821272	1612.861876844028	2413.116573600202	802.4717056960131	814.919561270885	0.5587985243179987	0.489079995944329	0.0001072555045118	1	0	0	0	0
Pask	0.839622641509434	0.8584905660377359	0.3867924528301887	0.4056603773584906			2033.6337187190256	2029.189781457093	-0.003154502921884	2057.9274942105926	2014.13704825912	616.1072361124262	551.6707336909836	0.1280859269120687	0.0942689901656115	0.547201288556052	0	0	0	0	0
Pcyt1a	0.5870646766169154	0.4577114427860697	0.0796019900497512	0.7089552238805971			7689.061770330077	5314.897324034376	-0.5326819472755473	7776.435617973276	5274.196443440218	540.3874610379643	302.0579279961217	0.2769981623827561	-0.331962340497927	0.0384269093097516	0	0	1	0	0
Pdcd1lg2	0.5970149253731343	0.8656716417910447	0.5223880597014925	0.7761194029850746			1.9122595367500477	1.6862345058381518	-0.1165536761228349	1.9322634702238437	1.674852593571859	2.2242098034673563	3.717104742054333	-0.6815113602004117			0	0	0	0	0
Pde12	0.6886792452830188	0.7169811320754716	0.1320754716981132	0.6556603773584906			1386.5038286279498	1499.080934815359	0.1125485890701786	1402.8122511446145	1488.0088270154895	78.57102819113196	91.10047599796968	-0.1259630643985426	0.0397212711184352	0.817930501855385	0	0	0	0	0
Pfdn4	0.7860696517412935	0.8009950248756219	0.8109452736318408	0.1169154228855721			812.6554639673574	835.0344025902285	0.0391442841586268	822.1716536710318	828.6877366986654	168.01901801307528	186.56111953035608	-0.1388000486201767	-0.0011035390144636	0.997203447319341	0	0	0	0	0
Phf6	0.8591549295774648	0.8309859154929577	0.352112676056338	0.4507042253521127	0.7272727272727273	0.5882352941176471	2075.971975517528	2215.257222444398	0.0936435825553742	2100.01062984126	2198.3508735776163	257.2161239541684	252.67236496012663	0.0916070514678418	0.112399706614491	0.785095046461886	0	0	0	0	0
Pi4k2b	0.9295774647887324	0.8873239436619719	0.6901408450704225	0.676056338028169			2739.784210097538	2289.6989060921774	-0.2588009045941705	2770.274794804083	2271.985791693298	1046.5742915681233	924.7136862696044	-0.1075465037316684	-0.190698653241485	0.0191693530940247	0	0	0	0	0
Pif1	0.4716981132075472	0.7924528301886793	0.7075471698113207	0.4056603773584906			2443.371129799098	2407.646254355552	-0.0212408188853205	2471.97675314084	2389.2556323078065	1042.2430094489075	954.7761340928068	0.0772468460613287	-0.0416564864676089	0.863872720752132	0	0	0	0	0
Pitpnb	0.5566037735849056	0.6320754716981132	0.6886792452830188	0.1462264150943396			2309.7520406517256	3480.1048825145194	0.5911828246423434	2335.619777921729	3453.755712424347	931.9827924254546	1008.550747334103	0.4503696522607396	0.521201744839348	0.0002598143679618	1	1	1	1	1
Pla2g5	0.5849056603773585	0.6886792452830188	0.8584905660377359	0.5330188679245284			0.0	0.0	0.0	0.0	0.0	0.0	0.469449138563729	-0.5552754244456869			0	0	0	0	0
Pld6	0.9701492537313432	0.9203980099502488	0.4776119402985074	0.0273631840796019			34.232365645729466	35.27104482284249	0.0419169575900065	34.59580115462697	34.9768918528059	0.0	0.6036695314011445	-0.6660133948321696	0.0377147092868523	0.925909216325312	0	0	0	0	0
Pm20d1	0.0377358490566037	0.0188679245283018	0.0943396226415094	0.9386792452830188			205.92833103382935	218.12896402505035	0.0826490080385645	207.81134276889665	216.40111409246643	39.01104536139154	49.43949014471741	-0.2759961189641565	-0.0175704135218752	0.961074020079622	0	0	0	0	0
Potefam3a	0.5771144278606966	0.9402985074626866	0.8159203980099502	0.9552238805970148													0	0	0	0	0
Potefam3b	0.6716417910447762	0.9303482587064676	0.8706467661691543	0.9552238805970148													0	0	0	0	0
Potefam3c	0.681592039800995	0.9850746268656716	0.9253731343283582	0.9552238805970148													0	0	0	0	0
Potefam3d	0.5920398009950248	0.8756218905472637	0.8656716417910447	0.9203980099502488													0	0	0	0	0
Potefam3e	0.7064676616915423	0.9353233830845772	0.8507462686567164	0.9552238805970148													0	0	0	0	0
Potefam3f	0.8557213930348259	0.9751243781094528	0.9800995024875622	0.9552238805970148													0	0	0	0	0
Pou6f2	0.0985915492957746	0.028169014084507	0.3380281690140845	0.1619718309859155			0.0	0.0	0.0	0.0	0.0	0.3595601198500379	0.0	0.4431399488557035			0	0	0	0	0
Ppp1r16b	0.4825870646766169	0.0796019900497512	0.1144278606965174	0.7089552238805971		0.6	104.12606526135346	94.32123241848232	-0.1412509101221799	105.15854840303162	93.52251608597788	14.96844934875432	19.342585351880142	-0.5167694312207123			0	0	0	0	0
Ppp1r7	0.0845771144278607	0.0248756218905472	0.2935323383084577	0.6268656716417911			3265.0547642497445	3601.738550596423	0.14154497792774	3303.573016402097	3574.8147201489423	516.0990147513533	456.2931684991117	0.2911293014528716	0.181960224831739	0.150008621960635	0	0	0	0	0
Prep	0.3134328358208955	0.0398009950248756	0.4129353233830846	0.8159203980099502			2568.0546964127952	2833.3806808517656	0.1417959309496115	2596.7565526367453	2811.6272943566964	167.58851045883156	156.81221014704246	0.2099495408091752	0.052900088922516	0.705686736160052	0	0	0	0	0
Pros1	1.0	0.9295774647887324	0.9577464788732394	0.3943661971830985			468.555283289506	531.5715577426851	0.1816803585483332	473.9943360602536	527.3627554859255	69.01249386233127	116.13797793284668	-0.5889061303151215	0.0546377112188699	0.84333801571441	0	0	0	0	0
Prps2	0.4477611940298507	0.1293532338308457	0.5373134328358209	0.9875621890547264			1511.9944677058818	1437.5321149489555	-0.072809282999229	1529.78400083744	1426.732246017153	65.70412208600293	65.03302172211403	-0.0859570315783288	-0.103772562542474	0.62439814122804	0	0	0	0	0
Ptp4a3	0.490566037735849	0.3679245283018867	0.5094339622641509	0.7547169811320755			14248.12632844939	8077.059182090566	-0.8187928437484	14408.095494931966	8015.80996217973	7031.374769031642	4191.28245657883	-0.0996035606676331	-0.140126420975658	0.320764627184613	0	0	0	0	0
Ptprb	0.5323383084577115	0.0497512437810945	0.2786069651741293	0.0696517412935323			265.70324371198456	297.4889273456219	0.1624420432908821	268.09853750022165	294.904938989085	37.616033773521934	41.29761309690756	0.0056229677026146	-0.0003876745707191	0.998315855734956	0	0	0	0	0
Ptprt	0.1226415094339622	0.1226415094339622	0.2830188679245283	0.8207547169811321			11.760084919536103	4.274577650385171	-1.274510447316454	11.887456410400276	4.240480547656543	17.358467747710353	13.118459474901172	-0.9193335575231654			0	0	0	0	0
Pum1	0.1886792452830188	0.5094339622641509	0.490566037735849	0.8679245283018868			6742.497928344087	7095.066427851886	0.0735223873591117	6818.333101053802	7040.463184050316	2919.672208374688	2828.155144535654	0.0921737464338002	0.105023860945828	0.232665848450626	0	0	0	0	0
Qpctl	0.4528301886792453	0.4811320754716981	0.320754716981132	0.7547169811320755			239.49922546611788	280.1303300337701	0.2252068609812619	242.11429793890812	277.98679681865553	128.135147446778	123.30730230173197	0.2535327765104125	-0.0324560389711986	0.853386019452361	0	0	0	0	0
Rab3c	0.2388059701492537	0.3661971830985915	0.4676616915422885	0.7253521126760564			2.489286507665043	0.5639754312767141	-1.1577142137456735	2.5257372470532578	0.5603974298385316	0.0	1.3749534356654458	-2.4239106633393988			0	0	0	0	0
Rabep1	0.7830188679245284	0.6226415094339622	0.5283018867924528	0.4056603773584906			2018.2645261842208	2045.2056774128396	0.0191212491051673	2041.615206049427	2029.4653063197677	358.8789216720909	428.393694261861	-0.2633964735586663	0.0645826937406316	0.619801338011413	0	0	0	0	0
Rbbp4	0.6132075471698113	0.3773584905660377	0.6132075471698113	0.1462264150943396			21801.794187053776	18116.98708545478	-0.2670903583638342	22049.754883999365	17977.95753417891	794.6351469289316	688.2530161731147	-0.0874453409245587	-0.0398394975528104	0.786851131208441	0	0	0	0	0
Rbm34	0.8706467661691543	0.6965174129353234	0.5572139303482587	0.5223880597014925			947.920295219133	988.7610064748392	0.0607932927681182	958.7071398615196	981.3019641150942	440.6918529449328	440.4033747809392	0.0345149195128064	-0.133469586402258	0.677180798195022	0	0	0	0	0
Rcsd1	0.572139303482587	0.1044776119402985	0.3880597014925373	0.4925373134328358			1000.5250264802092	797.5275316172198	-0.3267844173826738	1011.0797227913798	791.1613480548926	664.2547975636174	473.7750068016898	0.1332062963192196	-0.146577188461938	0.523442852799681	0	0	0	0	0
Rdh11	0.8308457711442786	0.4875621890547263	0.6069651741293532	0.0696517412935323			1899.135699131287	2090.758395911218	0.1386137727805014	1919.374482702862	2073.7510982652807	245.2851057957639	238.2427026705769	0.1534050620359046	-0.0848887023759727	0.754981554911767	0	0	0	0	0
Rdh14	0.6666666666666666	0.2139303482587064	0.3930348258706467	0.2412935323383084			320.5643879777681	395.260077004142	0.3013399814326448	324.13368499491145	392.2013957000966	137.9986701531125	161.61738383072174	0.0478250008145656	-0.0711277398972214	0.416685787434861	0	0	0	0	0
Rgs6	0.4079601990049751	0.0199004975124378	0.2686567164179104	0.0273631840796019			2.69642120238596	3.7535508525971424	0.3628764348618785	2.7280292671297475	3.722977709517473	49.89635893041037	34.96684948209488	0.8421781996891302			0	0	0	0	0
Rida	1.0	0.9950248756218906	0.9900497512437813	0.1169154228855721													0	0	0	0	0
Rnf43	0.6226415094339622	0.5754716981132075	0.4716981132075472	0.2594339622641509			449.5194731917043	417.1158411934216	-0.107686762300899	454.1592029340558	413.74744004476526	205.34865152619292	199.94605399979287	-0.0958624114645574	0.113172548359534	0.60132318971893	0	0	0	0	0
Rnmt	0.3867924528301887	0.2735849056603773	0.0094339622641509	0.8490566037735849			2517.747543696263	2810.2310908456056	0.1584955253381235	2547.4764550263176	2788.9311131986565	673.155685371947	762.3096633286214	-0.0485921825056444	0.071861735746105	0.728216322863483	0	0	0	0	0
Rragc	0.8955223880597015	0.6218905472636815	0.1492537313432835	0.835820895522388			2091.1350394854703	2254.2572132428727	0.1083160078194754	2114.763801099533	2236.913834448078	557.6866185015159	645.8863072447765	-0.1304969971170181	0.102673619370549	0.38546543629806	0	0	0	0	0
